Formula,Avg Pearson,Std Pearson,Avg MAE
Sigmoid: σ(5n) + c - σ(5e),-0.1997127683415905,0.3405203877455984,1.8355809010827195
Threshold: (n>0.3) + c - (e>0.3),-0.2058504261847937,0.3925713718655934,2.0202997598675516
Sigmoid: σ(10n) + c - σ(10e),-0.2171596156520487,0.3304149711859283,1.8116922534254
Sigmoid: σ(15n) + c - σ(15e),-0.22319690863963812,0.34245883901121543,1.8256804770983428
Linear: n*0.8 + c*1.5 - e*0.8,-0.22366206322405693,0.30456457605124304,1.9026689844050515
Threshold: (n>0.5) + c - (e>0.5),-0.22411696373153897,0.37182204159918814,2.136943336122855
Linear: n*0.8 + c*1.5 - e*1.1,-0.23082645587582648,0.2974360669453279,1.9224278011719982
Linear: n*0.8 + c*1.5 - e*1.5,-0.23607548061976422,0.2927713699255772,1.938118539725538
Linear: n*1.0 + c*1.5 - e*0.8,-0.2369273175785924,0.2920661626022072,1.9404992649661017
Linear: n*1.0 + c*1.5 - e*1.1,-0.24194154015713187,0.2882531793180277,1.9546320689239152
Linear: n*1.0 + c*1.5 - e*1.5,-0.24573932922794334,0.2857951896520784,1.9655390903833068
Linear: n*1.1 + c*1.5 - e*0.8,-0.24945143905683556,0.28379634490043515,1.9762950864469726
Linear: n*1.1 + c*1.5 - e*1.1,-0.2526828967167823,0.2824072562224172,1.984971940215806
Linear: n*1.1 + c*1.5 - e*1.5,-0.25513223079935965,0.2815818701023908,1.9917996903494808
Linear: n*0.8 + c*1.0 - e*0.8,-0.2560086312645703,0.28133485011531856,1.9943028211436256
Linear: n*0.8 + c*1.0 - e*1.1,-0.2588358631658688,0.28070929987071025,2.0023830977651103
Linear: n*0.8 + c*1.0 - e*1.5,-0.2608471804533314,0.28041482688280556,2.00740793726808
Linear: n*1.3 + c*1.5 - e*0.8,-0.2614480922048496,0.28034831594264054,2.0089936951589227
Linear: n*1.3 + c*1.5 - e*1.1,-0.26298678274567466,0.28021360337282164,2.013095237931476
