Formula,Avg Pearson,Std Pearson,Avg MAE
Threshold: (n>0.5) + c - (e>0.5),-0.27655964730631943,0.3689659596370768,2.1323515533392774
SigmoidLinear: σ(5n + c - 3e),-0.32421557932719974,0.3769473704360837,2.1327710392778583
Threshold: (n>0.7) + c - (e>0.7),-0.334138133706014,0.4170803300795202,2.051919655238983
Threshold: (n>0.3) + c - (e>0.3),-0.33426042268277106,0.37164003034508125,2.0273693120905953
Quadratic: n² + c - e²,-0.3703550698564568,0.3791280750373339,1.9663806886936213
Piecewise: n*1.5*(n>0.5) + c - e*1.2*(e>0.2),-0.3771693119663643,0.37986175820164153,2.079046847599872
Linear: n*0.8 + c*1.5 - e*0.8,-0.39948362598973924,0.39413621717227604,1.9057841402715467
Linear: n*1.5 + c*0.5 - e*0.8,-0.4018954710000711,0.3773874478571967,2.0100462733550217
Linear: n*0.8 + c*1.5 - e*1.1,-0.4026618935482872,0.387626601276582,1.9158352522867408
Linear: n*0.8 + c*1.5 - e*1.5,-0.4054330453518503,0.38134375164264256,1.928416202470955
Linear: n*1.0 + c*1.5 - e*0.8,-0.4059245555786717,0.3801661465624832,1.9308306923598086
Linear: n*1.3 + c*0.5 - e*0.8,-0.4073592423748305,0.376762736977172,2.0122004224625614
Linear: n*1.5 + c*0.5 - e*1.1,-0.40869106707917147,0.37666387761621245,2.0127461296898685
Linear: n*1.0 + c*1.5 - e*1.1,-0.40912537669985954,0.3720786516485895,1.9460919455536974
Linear: n*1.0 + c*1.5 - e*1.5,-0.41202636920676305,0.36429605087679534,1.9590088251470592
Linear: n*1.1 + c*0.5 - e*0.8,-0.4143449080846351,0.37645363737566095,2.015017192044334
Linear: n*1.3 + c*0.5 - e*1.1,-0.41434491262939166,0.37645363514495356,2.0150172055359454
Linear: n*1.5 + c*0.5 - e*1.5,-0.41434491558348346,0.37645363369499374,2.015017214305494
Linear: n*1.1 + c*1.5 - e*0.8,-0.4154773720623577,0.35485209039575644,1.9730870629537025
Linear: n*1.1 + c*1.5 - e*1.1,-0.4192182584004544,0.3447781924589914,1.984360678981379
Linear: n*1.3 + c*0.5 - e*1.5,-0.42012928256651605,0.3764791944891619,2.016445342255891
Sigmoid: σ(5n) + c - σ(5e),-0.4213895824962392,0.39067999054283215,1.9204465441265228
Linear: n*1.1 + c*0.5 - e*1.1,-0.4215320517356361,0.3764950004493902,2.0167558780984436
Linear: n*1.1 + c*1.5 - e*1.5,-0.4226969091053191,0.3357930075158954,1.994526078016548
Linear: n*1.0 + c*0.5 - e*0.8,-0.423840182938241,0.37650481768852495,2.0173525921437765
Linear: n*0.8 + c*1.0 - e*0.8,-0.42411113266836475,0.33227440891001747,1.998655019102428
Linear: n*1.1 + c*0.5 - e*1.5,-0.4274719959302213,0.3764206472949986,2.02098383589465
Linear: n*0.8 + c*1.0 - e*1.1,-0.42942208507202795,0.3198561401708338,2.01008259842833
Linear: n*1.0 + c*0.5 - e*1.1,-0.4312842635383623,0.37608694102040585,2.0251201430949624
Linear: n*1.5 + c*1.0 - e*0.8,-0.4324168391837671,0.3759186488831856,2.026382104779871
Linear: n*0.8 + c*1.0 - e*1.5,-0.4340179437680486,0.3102382170136133,2.0209098188267864
