Formula,Avg Pearson,Std Pearson,Avg MAE
Threshold: (n>0.3) + c - (e>0.3),0.19975006427342096,0.46840884321459303,1.4865703581773642
Threshold: (n>0.5) + c - (e>0.5),0.10571877353254935,0.5030316620794291,1.565824915454098
Sigmoid: σ(5n) + c - σ(5e),-0.07387679701383462,0.47257259015553965,1.6439390609494313
Sigmoid: σ(10n) + c - σ(10e),-0.10463320911403148,0.46545561867361324,1.6639010341863532
Linear: n*0.8 + c*1.5 - e*0.8,-0.12085280442319406,0.47840842663348115,1.7114991442470262
Sigmoid: σ(15n) + c - σ(15e),-0.12794657249217078,0.45909203383941366,1.6738040704208916
Linear: n*0.8 + c*1.5 - e*1.1,-0.14051361073402183,0.4780589030175498,1.7413761539078263
Linear: n*0.8 + c*1.5 - e*1.5,-0.15648371584385223,0.4771221230191825,1.76747385579337
Linear: n*1.0 + c*1.5 - e*0.8,-0.15919532287545587,0.4769062981291759,1.7717997943990025
Linear: n*1.0 + c*1.5 - e*1.1,-0.17583322145297756,0.47518570955742795,1.797738809621738
Linear: n*1.0 + c*1.5 - e*1.5,-0.18923850080315852,0.4732082389268307,1.8197750539477606
Linear: n*1.1 + c*1.5 - e*0.8,-0.20309637246235365,0.47041758639189585,1.8433079988253045
Threshold: (n>0.7) + c - (e>0.7),-0.20679576605517863,0.5048562421715164,1.9527438751534685
Linear: n*1.1 + c*1.5 - e*1.1,-0.21589038305956554,0.46695184467948997,1.8669841272141638
Linear: n*1.1 + c*1.5 - e*1.5,-0.22615831074575588,0.46341280162416737,1.888004290773392
Linear: n*0.8 + c*1.0 - e*0.8,-0.2299783500706411,0.4619077698887228,1.8959135791629105
Linear: n*0.8 + c*1.0 - e*1.1,-0.24297515605356587,0.4560253732439248,1.9172584281294889
Linear: n*0.8 + c*1.0 - e*1.5,-0.2531687502115603,0.4506069995792127,1.9272463425497097
Linear: n*1.3 + c*1.5 - e*0.8,-0.2565199781664118,0.4486069598499647,1.9328428235879975
Linear: n*1.3 + c*1.5 - e*1.1,-0.26685315690240535,0.4408763240677306,1.9527582778026056
Linear: n*1.3 + c*1.5 - e*1.5,-0.2790133363833332,0.42802016180260155,1.975875366013204
Linear: n*1.0 + c*1.0 - e*0.8,-0.3771808623998128,0.35495517207525473,2.1127247949161836
Linear: n*1.0 + c*1.0 - e*1.1,-0.3808440202493607,0.3546307395178508,2.118644957213365
Linear: n*1.0 + c*1.0 - e*1.5,-0.3833910021652596,0.3544987456659945,2.1227767724484154
Linear: n*1.5 + c*1.5 - e*1.5,-0.3973819789668161,0.354820258198137,2.144485843124669
Linear: n*1.5 + c*1.5 - e*1.1,-0.3973820318047544,0.3548202861312418,2.144485902384866
Linear: n*1.5 + c*1.5 - e*0.8,-0.3973821007236996,0.3548203225657592,2.1444859796807547
Interaction: n + (n*c) - e,-0.42940244990335297,0.3715650620851435,2.1295367461016643
Exp: n + c*exp(-2*e),-0.43121892844089993,0.36146629604599434,2.165916299193672
Ratio: (n/(e+0.01)) + c,-0.44303172980098937,0.3655005693481987,1.9065129563633394
Linear: n*1.1 + c*1.0 - e*1.5,-0.44329142010041583,0.35094982782053186,2.1545702021743796
Linear: n*1.1 + c*1.0 - e*1.1,-0.4478322798278631,0.34926018729152314,2.154524972857238
Linear: n*1.1 + c*1.0 - e*0.8,-0.4534743518547576,0.34693390109108585,2.155578077818658
SigmoidLinear: σ(5n + c - 3e),-0.45993737996567674,0.32501675195261237,2.207035698799118
Linear: n*1.3 + c*1.0 - e*1.5,-0.4684334097742758,0.3398785612813001,2.1544111215870485
Piecewise: n*1.5*(n>0.5) + c - e*1.2*(e>0.2),-0.47266910043606963,0.32435972199751933,2.162137583357871
Linear: n*0.8 + c*0.5 - e*1.5,-0.4732179416217412,0.3373698162423164,2.147530399268287
Linear: n*1.3 + c*1.0 - e*1.1,-0.47347166410205077,0.3372329715309313,2.1471076661930226
Linear: n*1.3 + c*1.0 - e*0.8,-0.4791037239387424,0.33407237603871465,2.137191112336499
Linear: n*0.8 + c*0.5 - e*1.1,-0.4793147735360157,0.33394887529111894,2.136794652557266
Linear: n*1.5 + c*1.0 - e*1.5,-0.4821088417210328,0.3322780667003829,2.1330465764585282
Linear: n*0.8 + c*0.5 - e*0.8,-0.4859206217912623,0.32987214888715566,2.129689893357616
Linear: n*1.5 + c*1.0 - e*1.1,-0.48611146462823773,0.32974754526939254,2.1295645393725002
Linear: n*1.0 + c*0.5 - e*1.5,-0.4866227339148629,0.32941139494011745,2.1292097877284393
Linear: n*1.5 + c*1.0 - e*0.8,-0.49002675607065455,0.327096362472626,2.125990760138185
Linear: n*1.0 + c*0.5 - e*1.1,-0.49069737034657857,0.326624655423846,2.125120075178697
Linear: n*1.1 + c*0.5 - e*1.5,-0.49266900287489046,0.32521725808980884,2.1208431429258274
Linear: n*1.0 + c*0.5 - e*0.8,-0.4941224759960224,0.32418435178434696,2.116719671899576
Linear: n*1.1 + c*0.5 - e*1.1,-0.49482842133076216,0.3237089170276366,2.1143695776585614
Linear: n*1.5 + c*0.5 - e*0.8,-0.4950972173130176,0.32587525792729094,2.119177070304562
Linear: n*1.3 + c*0.5 - e*1.5,-0.4951761458196824,0.3234941748100735,2.1128062225245303
Linear: n*1.3 + c*0.5 - e*0.8,-0.49585738864331336,0.32422561883333023,2.120436675701714
Linear: n*1.5 + c*0.5 - e*1.1,-0.49596514712403794,0.32393188878567636,2.1186709462553486
Linear: n*1.5 + c*0.5 - e*1.5,-0.49599749914092356,0.3232304822280619,2.113036153028332
Linear: n*1.3 + c*0.5 - e*1.1,-0.49599750642858104,0.32323049675062093,2.113036129178798
Linear: n*1.1 + c*0.5 - e*0.8,-0.49599751764031696,0.3232305190930245,2.113036092487217
Quadratic: n² + c - e²,-0.5298544824729673,0.3196046580360789,2.1532403081058282
